Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1121061,Ocoa Market Inc  ,Small Grocery Store,461,Hampshire St, ,Lawrence,MA,1841,2428,ESSEX,42.71744,-71.17142,2/6/2014,4/13/2023
831394,Old Towne Market  ,Convenience Store,8,Post Office Sq, ,Lynnfield,MA,1940,2218,ESSEX,42.51418,-71.01316,10/11/2007,7/1/2018
1407264,Ole Market Inc  ,Small Grocery Store,388,Hampshire St,,Lawrence,MA,1841,3110,ESSEX,42.71511,-71.17142,8/13/2020,6/22/2022
1496893,Ole Market Inc  ,Small Grocery Store,50,Inman St,,Lawrence,MA,1843,2737,ESSEX,42.68806,-71.16002,5/11/2022,3/14/2023
1543461,Ole Market Inc  ,Small Grocery Store,50,Inman St,,Lawrence,MA,1843,2737,ESSEX,42.68806,-71.16002,4/17/2023,2/12/2024
1496893,Ole Market Inc  ,Small Grocery Store,50,Inman St,,Lawrence,MA,1843,2737,ESSEX,42.68806,-71.16002,4/23/2024, 
685409,OLIVAS MARKET  ,Small Grocery Store,122,Foster St, ,Peabody,MA,1960,8915,ESSEX,42.52131,-70.93199,5/30/1990,5/6/2014
1152474,Olivas Market  ,Medium Grocery Store,122,Foster St,,Peabody,MA,1960,8915,ESSEX,42.52099,-70.9323,6/2/2014, 
1332196,Om Mobil Mart 2 Inc  ,Convenience Store,401,Amesbury Rd, ,Haverhill,MA,1830,1605,ESSEX,42.80459,-71.05004,8/30/2018, 
1258601,On The Way Convenience  ,Convenience Store,130,Cabot St,Unit 2,Beverly,MA,1915,5143,ESSEX,42.54652,-70.87973,9/20/2016,11/29/2017
1240191,One Dollar Zone 21,Convenience Store,50,Boston St, ,Lynn,MA,1904,2538,ESSEX,42.47739,-70.95693,5/3/2016, 
1293736,One Dollar Zone 31,Convenience Store,517,Lynnway, ,Lynn,MA,1905,3000,ESSEX,42.45583,-70.95722,8/17/2017,12/15/2020
1535316,One Energy 013 MA013,Convenience Store,484,Broadway,,Methuen,MA,1844,2048,ESSEX,42.7391,-71.19667,4/18/2023,8/29/2023
488456,ONE STOP MARKET  ,Convenience Store,311,Cabot St, ,Beverly,MA,1915,3369,ESSEX,42.55297,-70.87827,11/13/1996,9/23/2013
882051,One Stop Market  ,Convenience Store,500,Lincoln Ave, ,Saugus,MA,1906,3769,ESSEX,42.44849,-71.00962,5/11/2009,3/21/2019
896999,One Stop Market  ,Convenience Store,288,Washington St, ,Peabody,MA,1960,5853,ESSEX,42.51823,-70.9428,6/10/2009,6/20/2010
1124885,One Stop Market 2,Combination Grocery/Other,174,Rantoul St, ,Beverly,MA,1915,4207,ESSEX,42.54756,-70.88419,12/12/2013,5/5/2015
488456,ONE STOP MARKET  ,Convenience Store,311,Cabot St, ,Beverly,MA,1915,3369,ESSEX,42.55297,-70.87827,12/30/2013, 
1347113,One Stop Market 2,Convenience Store,174,Rantoul St, ,Beverly,MA,1915,4207,ESSEX,42.5476,-70.88412,12/11/2018,9/23/2019
1480785,One Stop Market #2 1,Convenience Store,174,Rantoul St,,Beverly,MA,1915,4207,ESSEX,42.54774,-70.88445,1/20/2022, 
1103316,One Stop Mart  ,Convenience Store,60,Aborn St,,Peabody,MA,1960,8639,ESSEX,42.52091,-70.92184,8/12/2013,7/21/2025
1201096,One Stop Mart  ,Convenience Store,337,Boston St, ,Lynn,MA,1905,1604,ESSEX,42.46685,-70.96354,8/21/2015, 
1369980,One Stop Mart  ,Convenience Store,601,Boston St, ,Lynn,MA,1905,2028,ESSEX,42.4639,-70.97501,8/6/2019, 
740176,ONE STOP SHOPPING  ,Convenience Store,136A,Winter St, ,Haverhill,MA,1830,5638,ESSEX,42.77767,-71.08243,2/11/2005,5/14/2007
816093,Organic Rainbow  ,Small Grocery Store,267,Rantoul St, ,Beverly,MA,1915,5711,ESSEX,42.55037,-70.88327,4/12/2007,9/3/2018
534073,ORIENTAL FOOD MARKET  ,Small Grocery Store,30,Market Sq,,Lynn,MA,1905,2422,ESSEX,42.46252,-70.96366,3/25/2003, 
1641335,PANADERIA & ANTOJITOS CENTRO AMERICANOS  ,Convenience Store,515,Chestnut St,,Lynn,MA,1904,2716,ESSEX,42.47745,-70.949,5/7/2025, 
810762,Papi Grocery Store  ,Small Grocery Store,205,S Union St, ,Lawrence,MA,1843,1610,ESSEX,42.69646,-71.15344,1/17/2007,6/22/2025
1507460,Papi Supermarket  ,Small Grocery Store,107,S Union St, ,Lawrence,MA,1843,1643,ESSEX,42.69872,-71.15376,6/30/2022, 
1493135,Papito Minimarket Inc  ,Small Grocery Store,130,Franklin St,,Lawrence,MA,1841,3504,ESSEX,42.70953,-71.17017,5/23/2022, 
1209554,Park Street Convenience  ,Convenience Store,75,Park St, ,Lawrence,MA,1841,1742,ESSEX,42.71667,-71.16207,11/20/2015,6/2/2019
431036,PASSION MARKET  ,Small Grocery Store,71,E Haverhill St, ,Lawrence,MA,1841,2715,ESSEX,0.0,0.0,1/2/2003,1/11/2005
818228,Passion Market  ,Small Grocery Store,193,S Broadway, ,Lawrence,MA,1843,1434,ESSEX,42.69431,-71.16213,5/29/2007,10/15/2008
475991,PASSION MARKET #2  ,Convenience Store,76,Bennington St, ,Lawrence,MA,1841,2514,ESSEX,0.0,0.0,12/12/2003,1/9/2005
801827,PASSION MARKET #2  ,Convenience Store,76,Bennington St, ,Lawrence,MA,1841,2514,ESSEX,42.71786,-71.16752,10/11/2006,5/21/2009
738647,PASSION MARKET 2  ,Convenience Store,76,Bennington St, ,Lawrence,MA,1841,2514,ESSEX,42.71786,-71.16752,2/23/2005,10/1/2006
1450196,Patricia Market Inc  ,Small Grocery Store,319,S Broadway,,Lawrence,MA,1843,2632,ESSEX,42.6901,-71.15949,6/21/2021,12/14/2023
1487577,Patriot Seafoods  ,Seafood Specialty,48,Broadway,,Salem,MA,1970,2922,ESSEX,42.50545,-70.89701,2/11/2022, 
892031,Paulino Grocery  ,Convenience Store,103,Cedar St, ,Haverhill,MA,1830,3931,ESSEX,42.78459,-71.0824,6/1/2009,9/7/2011
245894,PAYLIN LYNN MARKET  ,Medium Grocery Store,865,Western Ave, ,Lynn,MA,1905,2324,ESSEX,42.45903,-70.96977,11/23/1999,8/6/2006
737294,PAYLIN LYNN MARKET  ,Convenience Store,859,Western Ave, ,Lynn,MA,1905,2324,ESSEX,42.45926,-70.9695,3/23/2005,8/6/2006
795254,PAYLIN LYNN MARKET  ,Small Grocery Store,859,Western Ave, ,Lynn,MA,1905,2324,ESSEX,42.45926,-70.9695,8/7/2006,11/2/2008
868555,Paylin Lynn Market  ,Small Grocery Store,859,Western Ave, ,Lynn,MA,1905,2324,ESSEX,42.45926,-70.9695,11/3/2008,9/7/2011
1049820,Peabody Farmers Market  ,Farmers' Market,24,Lowell Street,Peabody City Hall,Peabody,MA,1960, ,ESSEX,42.52623,-70.92822,4/18/2012,12/17/2016
1002576,Peabody Fresh Produce Inc  ,Combination Grocery/Other,98,Foster St, ,Peabody,MA,1960,5937,ESSEX,42.52188,-70.93119,5/23/2011,3/18/2013
992762,Peabody Market  ,Convenience Store,36,Foster St, ,Peabody,MA,1960,5506,ESSEX,42.52474,-70.92808,3/9/2011,10/4/2015
1211928,Peabody Market  ,Convenience Store,36,Foster St, ,Peabody,MA,1960,5506,ESSEX,42.52464,-70.92822,10/9/2015, 
1211229,Peabody Shell 04046,Convenience Store,85,Lynnfield St,Unit: Shell,Peabody,MA,1960,5229,ESSEX,42.51671,-70.95155,10/13/2015,9/26/2016
815728,Peralta Grocery Store  ,Convenience Store,205,Broadway, ,Lawrence,MA,1840,1046,ESSEX,42.70732,-71.17014,4/2/2007,10/20/2008
1219581,Peralta Market  ,Small Grocery Store,165,Essex St, ,Lawrence,MA,1840,1605,ESSEX,42.70778,-71.1575,12/4/2015,6/13/2018
1652927,Perez Grocery Corp  ,Small Grocery Store,334,Lawrence St,,Lawrence,MA,1841,1121,ESSEX,42.72018,-71.16995,8/6/2025, 
1005135,Perfect Supermarket Inc  ,Convenience Store,201,N Common St, ,Lynn,MA,1905,2516,ESSEX,42.46318,-70.96249,12/8/2011,12/9/2014
816217,Perk City  ,Convenience Store,387,S Main St, ,Bradford,MA,1835,7238,ESSEX,42.76519,-71.08285,3/27/2007,3/18/2013
895675,Perk City  ,Convenience Store,389,S Main St, ,Haverhill,MA,1835,7238,ESSEX,42.76506,-71.08307,10/1/2009,3/12/2014
1087089,Perk City Convenience  ,Convenience Store,387,S Main St, ,Haverhill,MA,1835,7238,ESSEX,42.76516,-71.08289,2/8/2013,5/5/2015
1258657,Pescaderia Los Asbestero  ,Delivery Route,2,Railroad St,,Lawrence,MA,1841,3355,ESSEX,42.70717,-71.17509,6/6/2017,11/22/2019
1258657,Pescaderia Los Asbestero  ,Delivery Route,2,Railroad St,,Lawrence,MA,1841,3355,ESSEX,42.70717,-71.17509,4/13/2020,9/19/2023
1258657,Pescaderia Los Asbestero  ,Delivery Route,2,Railroad St,,Lawrence,MA,1841,3355,ESSEX,42.70717,-71.17509,3/7/2024,3/24/2025
1526960,Petroil Market  ,Convenience Store,625,Western Ave,,Lynn,MA,1905,2209,ESSEX,42.4659,-70.96215,2/13/2023, 
438774,PILON MARKET  ,Small Grocery Store,262,Hampshire St, ,Lawrence,MA,1841,3643,ESSEX,42.7114,-71.16888,6/18/2004,10/10/2006
442654,PLACITA MACORIX  ,Convenience Store,524W,Eastern Ave, ,Lynn,MA,1902,1539,ESSEX,42.48176,-70.93711,7/18/1996,6/13/2006
1533855,Plaza Food Market And Restaurant Inc  ,Convenience Store,236,Winter St,,Haverhill,MA,1830,4897,ESSEX,42.77747,-71.08582,2/17/2023,11/18/2024
878904,Pleasant Valley Superette  ,Convenience Store,298,Merrimack St, ,Methuen,MA,1844,6519,ESSEX,42.74176,-71.13156,1/29/2009,11/23/2018
1036560,Poblanos Mexican Grocery  ,Combination Grocery/Other,21,Central Sq, ,Lynn,MA,1901,1308,ESSEX,42.46391,-70.94415,12/23/2011,5/9/2017
651468,POLANCO MARKET  ,Medium Grocery Store,51,Center St, ,Methuen,MA,1844,4352,ESSEX,42.7201,-71.17728,3/24/1986,4/25/2017
1282431,Polanco Market  ,Medium Grocery Store,51,Center St, ,Methuen,MA,1844,4352,ESSEX,42.7201,-71.17728,5/10/2017, 
960034,Polonus European Deli  ,Small Grocery Store,176,Essex, ,Salem,MA,1970, ,ESSEX,42.52177,-70.89358,7/23/2010,4/11/2019
957297,Popular Market  ,Small Grocery Store,54,Parker St, ,Lawrence,MA,1843,1514,ESSEX,42.69893,-71.15916,6/25/2010,11/4/2013
1156024,Popular Market  ,Small Grocery Store,319,S Broadway, ,Lawrence,MA,1843,2632,ESSEX,42.69017,-71.15936,6/30/2014,5/6/2015
1192683,Popular Market and More  ,Convenience Store,319,S Broadway, ,Lawrence,MA,1843,2632,ESSEX,42.69017,-71.15936,5/7/2015,8/26/2015
1293887,Popular Market Store Inc  ,Small Grocery Store,319,S Broadway, ,Lawrence,MA,1843,2632,ESSEX,42.69016,-71.15936,9/1/2017,11/16/2020
707180,POPULAR VARIETY  ,Convenience Store,58,PARKER STREET, ,LAWRENCE,MA,1841, ,ESSEX,42.71215,-71.18341,5/23/2000,9/12/2005
782478,POSADA'S MARKET  ,Convenience Store,880,Western Ave, ,Lynn,MA,1905,2635,ESSEX,42.45743,-70.97143,7/14/2006,5/20/2007
1560174,Pravia Market Inc  ,Convenience Store,88,Auburn St,,Lawrence,MA,1841,3613,ESSEX,42.71152,-71.17052,10/17/2023,7/21/2025
812221,PriceRite of Lynn 337,Super Store,395,Lynnway, ,Lynn,MA,1901,1707,ESSEX,42.45692,-70.95149,2/16/2007, 
1566222,Primos Deli Grocery Inc.  ,Convenience Store,5A,Union St,,Lynn,MA,1902,3605,ESSEX,42.46907,-70.93722,11/22/2023, 
1566199,Pueblito Market  ,Convenience Store,13,Lewis St,,Lynn,MA,1902,4806,ESSEX,42.46701,-70.92593,11/2/2023, 
695042,PUEBLO SUPERMARKET  ,Medium Grocery Store,309,Park St, ,Lawrence,MA,1841,2435,ESSEX,42.71598,-71.17378,3/26/2002,8/7/2006
695042,PUEBLO SUPERMARKET  ,Medium Grocery Store,309,Park St, ,Lawrence,MA,1841,2435,ESSEX,42.71598,-71.17378,7/2/2007,3/5/2017
995680,Pump N Pantry  ,Convenience Store,10,Paradise Rd, ,Salem,MA,1970,4230,ESSEX,42.48534,-70.90031,3/25/2011,11/29/2017
840870,Pump-n-Pantry  ,Convenience Store,137,Newbury St, ,Peabody,MA,1960, ,ESSEX,42.53678,-70.98857,1/3/2008,1/6/2008
942913,Punta Cana Grocery  ,Convenience Store,391,Chatham St, ,Lynn,MA,1902,2116,ESSEX,42.47834,-70.94061,4/19/2010,12/28/2010
546285,Quezada Grocery  ,Convenience Store,857,Essex St, ,Lawrence,MA,1841,4618,ESSEX,42.70177,-71.17653,5/23/2001,10/15/2008
546285,Quezada Grocery  ,Convenience Store,857,Essex St, ,Lawrence,MA,1841,4618,ESSEX,42.70177,-71.17653,8/26/2009,5/9/2019
546285,Quezada Grocery  ,Convenience Store,857,Essex St, ,Lawrence,MA,1841,4618,ESSEX,42.70177,-71.17653,4/23/2020,11/1/2023
705324,QUICK CORNER  ,Convenience Store,601,Boston St, ,Lynn,MA,1905,2028,ESSEX,42.4639,-70.97504,6/26/2003,5/20/2007
1297039,Quick Mart  ,Convenience Store,246,Elliott St,,Beverly,MA,1915,2419,ESSEX,42.55611,-70.8909,11/20/2017,12/26/2022
1297039,Quick Mart  ,Convenience Store,246,Elliott St,,Beverly,MA,1915,2419,ESSEX,42.55611,-70.8909,2/10/2023, 
1489748,Quick Pick Convenience  ,Convenience Store,207,North St,,Salem,MA,1970,1640,ESSEX,42.53089,-70.90939,6/14/2022,12/19/2022
1072841,Quick Pick Convenience  (Salem)  ,Convenience Store,207,North St, ,Salem,MA,1970,1640,ESSEX,42.53099,-70.90929,9/17/2012,1/31/2022
994704,Quick Stop Ii  ,Convenience Store,155,Lowell St, ,Methuen,MA,1844,7012,ESSEX,42.71911,-71.19578,4/6/2011,11/2/2016
1262688,Quick Stop Ii  ,Convenience Store,155,Lowell St, ,Methuen,MA,1844,7012,ESSEX,42.71917,-71.19578,11/15/2016, 
1205249,Quile Market And Restaurant  ,Medium Grocery Store,89A,Newbury St, ,Lawrence,MA,1840,1720,ESSEX,42.71117,-71.15556,11/20/2015,2/17/2020
734596,QUISQUELLA MARKET  ,Convenience Store,460-462,HAMPSHIRE ST, ,LAWRENCE,MA,1841, ,ESSEX,42.71764,-71.17155,2/10/2005,6/5/2005
754405,QUISQUELLA MARKET  ,Convenience Store,460,Hampshire St, ,Lawrence,MA,1841,1633,ESSEX,42.71764,-71.17155,7/29/2005,10/20/2008
848820,Quisqueya Food Center  ,Convenience Store,34,Union St, ,Lynn,MA,1902,3607,ESSEX,42.46847,-70.93801,4/29/2008,1/27/2009
848820,Quisqueya Food Center  ,Convenience Store,34,Union St, ,Lynn,MA,1902,3607,ESSEX,42.46847,-70.93801,2/4/2009,2/22/2009
880263,Quisqueya Food Market  ,Medium Grocery Store,34,Union St, ,Lynn,MA,1902,3607,ESSEX,42.46843,-70.93803,3/3/2009,2/2/2011
991671,Quisqueya Food Market  ,Medium Grocery Store,34,Union St, ,Lynn,MA,1902,3607,ESSEX,42.46843,-70.93803,4/5/2011,3/19/2015
1185392,Quisqueya Food Mart  ,Medium Grocery Store,34,Union St, ,Lynn,MA,1902,3607,ESSEX,42.46847,-70.93801,3/25/2015,12/18/2016
1269161,Quisqueya Food Mart  ,Small Grocery Store,34,Union St,,Lynn,MA,1902,3607,ESSEX,42.46835,-70.93755,12/30/2016, 
749552,QUISQUEYA MARKET  ,Convenience Store,187,LAWRENCE ST, ,LAWERNCE,MA,1841, ,ESSEX,42.71627,-71.16538,5/18/2005,3/9/2008
885201,Quisqueya Market  ,Medium Grocery Store,460,Hampshire St, ,Lawrence,MA,1841,1633,ESSEX,42.71764,-71.17155,4/14/2009,3/18/2013
1183857,Qwik Mart  ,Convenience Store,764,Main St,,Haverhill,MA,1830,2155,ESSEX,42.79702,-71.08848,2/23/2015,2/17/2020
1183857,Qwik Mart  ,Convenience Store,764,Main St,,Haverhill,MA,1830,2155,ESSEX,42.79702,-71.08848,4/6/2023, 
870997,R&L Ashley Food Market  ,Convenience Store,140,Water St, ,Lawrence,MA,1841,5122,ESSEX,42.69955,-71.17169,11/7/2008,3/13/2011
1097758,Race Way Of North Andover  ,Convenience Store,1503,Osgood St, ,North Andover,MA,1845,1014,ESSEX,42.72923,-71.11229,11/22/2013,11/23/2018
1065842,Racing Mart  ,Convenience Store,402,Amesbury Rd, ,Haverhill,MA,1830,2305,ESSEX,42.80461,-71.05017,8/20/2012,4/11/2019
1351290,Rafy Market  ,Medium Grocery Store,333,Lawrence St,,Lawrence,MA,1841,1122,ESSEX,42.72025,-71.16948,3/20/2019,3/28/2022
1351290,Rafy Market  ,Medium Grocery Store,333,Lawrence St,,Lawrence,MA,1841,1122,ESSEX,42.72025,-71.16948,4/24/2025, 
929134,Railroad Variety  ,Convenience Store,2,Railroad Ave, ,Gloucester,MA,1930,3541,ESSEX,42.61534,-70.66425,1/13/2010,6/20/2017
1289170,Railroad Variety  ,Convenience Store,2,Railroad Ave, ,Gloucester,MA,1930,3541,ESSEX,42.61559,-70.6646,7/6/2017, 
496996,RAMOS & SONS FISH MARKET  ,Meat/Poultry Specialty,34,Paleologos St, ,Peabody,MA,1960,4455,ESSEX,42.52834,-70.92046,8/1/2003,9/5/2012
1007498,Ranchero Meat Market & Restaurant  ,Convenience Store,157,Lawrence St, ,Lawrence,MA,1841,2649,ESSEX,42.7151,-71.16421,6/24/2011,3/18/2013
1089620,Rapid Refill 120,Convenience Store, ,Rt 128 N,North Rest Area,Beverly,MA,1915, ,ESSEX,42.57403,-70.86522,3/15/2013, 
894638,Raquel Supermarket  ,Medium Grocery Store,296,Lawrence St, ,Lawrence,MA,1841,1161,ESSEX,42.71949,-71.16891,5/13/2009, 
1517880,Rd Grocery Store  ,Small Grocery Store,49,Walnut St,,Lawrence,MA,1841,3121,ESSEX,42.71497,-71.17024,11/15/2022, 
1186562,Rd Market And Multiservices  ,Convenience Store,206,Primrose St,Ste 1,Haverhill,MA,1830,3988,ESSEX,42.78207,-71.08595,4/6/2015,6/6/2018
1304241,Rd Supermarkert Inc  ,Medium Grocery Store,354,Broadway, ,Lawrence,MA,1841,3529,ESSEX,42.71133,-71.17357,12/19/2017, 
478707,Red Hen Market  ,Convenience Store,56,River St, ,Haverhill,MA,1832,5402,ESSEX,42.77135,-71.08792,5/20/2003,4/3/2018
478707,Red Hen Market  ,Convenience Store,56,River St, ,Haverhill,MA,1832,5402,ESSEX,42.77135,-71.08792,4/5/2018,9/3/2018
1343848,Red Hen Market N/A,Convenience Store,56,River St, ,Haverhill,MA,1832,5402,ESSEX,42.7719,-71.0873,2/5/2019, 
552412,REMNY JR. MARKET  ,Convenience Store,294,Prospect St, ,Lawrence,MA,1841,2021,ESSEX,42.71748,-71.15461,5/14/2001,11/16/2005
1623404,Remzy Food Remzy llp,Combination Grocery/Other,16,Sanderson Ave,BLDG,Lynn,MA,1902,1905,ESSEX,42.46878,-70.93073,12/13/2024,7/21/2025
1392549,Renacer Food Market Inc  ,Medium Grocery Store,71,E Haverhill St,,Lawrence,MA,1841,2715,ESSEX,42.71534,-71.15615,3/17/2020, 
1045924,Reyes Market  ,Small Grocery Store,170,Union St,Ste 102,Lynn,MA,1901,1325,ESSEX,42.46682,-70.94161,5/25/2012,3/18/2013
1183157,Reyli Market  ,Small Grocery Store,135,S Broadway, ,Lawrence,MA,1843,1425,ESSEX,42.69611,-71.16295,5/26/2015,7/2/2017
762831,REYMIRA'S MARKET  ,Small Grocery Store,111,Lafayette St, ,Salem,MA,1970,3622,ESSEX,42.51789,-70.89306,9/21/2005,1/5/2012
1587935,Reyna Latin Market  ,Small Grocery Store,511,Broadway,,Lawrence,MA,1841,3005,ESSEX,42.71512,-71.17632,4/11/2024,11/26/2024
1245824,Richadale Convenience Store  ,Convenience Store,585,Essex St, ,Lynn,MA,1901,1041,ESSEX,42.46569,-70.94999,5/24/2016,12/20/2021
561166,RICHADLE DAIRY STORE  ,Convenience Store,76,Swan St, ,Methuen,MA,1844,5021,ESSEX,42.72305,-71.15742,2/23/1999,2/3/2008
846331,Richdale  ,Convenience Store,535,Chickering Rd, ,North Andover,MA,1845,2829,ESSEX,42.69461,-71.1195,2/26/2008,3/22/2009
1095168,Richdale  ,Convenience Store,62,State St, ,Newburyport,MA,1950,6613,ESSEX,42.80978,-70.87043,4/3/2013,4/15/2014
1119251,Richdale  ,Convenience Store,122,E Main St, ,Gloucester,MA,1930,3847,ESSEX,42.61128,-70.64902,11/13/2013,6/16/2020
1159444,Richdale  ,Convenience Store,2,W Main St, ,Merrimac,MA,1860,1909,ESSEX,42.83353,-71.00261,7/18/2014,11/23/2018
1225540,Richdale  ,Convenience Store,444,Humphrey Street,Store 1,Swampscott,MA,1907,2570,ESSEX,42.46782,-70.90859,12/7/2015,2/19/2021
1503665,Richdale  ,Convenience Store,288,Washington St,,Peabody,MA,1960,5853,ESSEX,42.518,-70.94279,7/13/2022,9/2/2024
1526994,Richdale  ,Convenience Store,44,Market St, ,Ipswich,MA,1938,2233,ESSEX,42.67895,-70.83908,12/13/2022, 
1528233,Richdale  ,Convenience Store,1,Merrimac Sq,,Merrimac,MA,1860,1920,ESSEX,42.83357,-71.00259,1/3/2023, 
1396001,Richdale Conveinience  ,Convenience Store,53,S Broadway,,Lawrence,MA,1843,1497,ESSEX,42.69808,-71.16428,2/18/2020,8/4/2025
785436,Richdale Convenience  ,Convenience Store,73,White St, ,Haverhill,MA,1830,5722,ESSEX,42.77949,-71.08057,4/5/2006,1/19/2011
784363,RICHDALE CONVENIENCE  ,Convenience Store,65,Friend St, ,Amesbury,MA,1913,2814,ESSEX,42.85641,-70.93379,4/18/2006,8/1/2007
1321965,Richdale Convenience  ,Convenience Store,86,Newhall St,,Lynn,MA,1902,3499,ESSEX,42.45967,-70.93884,6/13/2018, 
1514579,Richdale Convenience  ,Convenience Store,65,Friend St,,Amesbury,MA,1913,2814,ESSEX,42.85654,-70.93398,9/12/2022, 
392504,RICHDALE CONVENIENCE STORE  ,Convenience Store,73,White St, ,Haverhill,MA,1830,5722,ESSEX,42.77949,-71.08057,2/20/1997,4/4/2006
243668,RICHDALE CONVENIENCE STORE  ,Convenience Store,573,Chestnut St, ,Lynn,MA,1904,2718,ESSEX,42.47818,-70.95126,10/9/2003,8/6/2017
833420,Richdale Convenience Store  ,Convenience Store,149,Walnut St, ,Lynn,MA,1905,1168,ESSEX,42.47037,-70.9714,4/7/2008, 
869955,Richdale Convenience Store  ,Convenience Store,2,Elm St, ,Salisbury,MA,1952, ,ESSEX,42.84122,-70.86065,11/25/2008,9/7/2011
913437,Richdale Convenience Store  ,Convenience Store,65,Friend St, ,Amesbury,MA,1913,2814,ESSEX,42.85641,-70.93379,10/28/2009,7/24/2013
972699,Richdale Convenience Store  ,Convenience Store,31,Bridge St, ,Salem,MA,1970,4107,ESSEX,42.53397,-70.88767,10/29/2010,12/3/2023
984494,Richdale Convenience Store  ,Convenience Store,152A,S Main St, ,Middleton,MA,1949,2452,ESSEX,42.58419,-71.00659,12/23/2010,4/11/2016
985992,Richdale Convenience Store  ,Convenience Store,453,Chatham St, ,Lynn,MA,1902,2117,ESSEX,42.47963,-70.94269,1/13/2011,4/14/2025
1012518,Richdale Convenience Store  ,Convenience Store,585,Essex St, ,Lynn,MA,1901,1041,ESSEX,42.46569,-70.94999,8/4/2011,4/11/2016
1069680,Richdale Convenience Store  ,Convenience Store,288,Washington St, ,Peabody,MA,1960,5853,ESSEX,42.51823,-70.9428,8/21/2012,5/5/2015
1067039,Richdale Convenience Store  ,Convenience Store,53,S Broadway, ,Lawrence,MA,1843,1497,ESSEX,42.69818,-71.16389,9/24/2012,10/28/2018
1081000,Richdale Convenience Store  ,Convenience Store,84A,Highland Ave, ,Salem,MA,1970,2715,ESSEX,42.5118,-70.90888,12/4/2012,9/2/2024
1112687,Richdale Convenience Store  ,Convenience Store,272,Lynn St,,Peabody,MA,1960,6517,ESSEX,42.49852,-70.95408,10/22/2013,11/23/2018
1110747,Richdale Convenience Store  ,Convenience Store,304,Lincoln Avenue, ,Saugus,MA,1906, ,ESSEX,42.44944,-70.99734,10/28/2013, 
1172824,Richdale Convenience Store  ,Convenience Store,59,N Franklin St, ,Lynn,MA,1904,3134,ESSEX,42.47156,-70.9618,11/25/2014, 
1069680,Richdale Convenience Store  ,Convenience Store,288,Washington St, ,Peabody,MA,1960,5853,ESSEX,42.51823,-70.9428,10/20/2015,3/1/2022
1264752,Richdale Convenience Store  ,Convenience Store,139,Lynnfield St,Ste 100,Peabody,MA,1960,5146,ESSEX,42.51745,-70.95802,12/2/2016, 
1280520,Richdale Convenience Store  ,Convenience Store,172,Lafayette St, ,Salem,MA,1970,4815,ESSEX,42.51541,-70.89267,4/27/2017,10/17/2019
1280520,Richdale Convenience Store  ,Convenience Store,172,Lafayette St, ,Salem,MA,1970,4815,ESSEX,42.51541,-70.89267,10/22/2019,11/3/2019
243668,RICHDALE CONVENIENCE STORE  ,Convenience Store,573,Chestnut St, ,Lynn,MA,1904,2718,ESSEX,42.47818,-70.95126,10/22/2020, 
1112687,Richdale Convenience Store  ,Convenience Store,272,Lynn St,,Peabody,MA,1960,6517,ESSEX,42.49852,-70.95408,7/1/2021, 
1543466,Richdale Convenience Store  ,Convenience Store,172,Lafayette St,,Salem,MA,1970,4998,ESSEX,42.51531,-70.89302,5/3/2023, 
1569434,Richdale Convenience Store  ,Convenience Store,31,Bridge St,,Salem,MA,1970,4107,ESSEX,42.53389,-70.88725,1/11/2024, 
1589462,Richdale Convenience Store  ,Convenience Store,84,Highland Ave,Ste 103,Salem,MA,1970,2732,ESSEX,42.51207,-70.90923,3/28/2024, 
1641667,Richdale Convenience Store  ,Convenience Store,453,Chatham St,,Lynn,MA,1902,2117,ESSEX,42.47985,-70.94252,4/30/2025, 
1032890,Richdale Dairy Store 73,Convenience Store,29,S Main St, ,Middleton,MA,1949,2255,ESSEX,42.5939,-71.01527,2/14/2012,5/9/2017
924021,Richdale Food Shop  ,Convenience Store,229,Broadway, ,Lynn,MA,1904,1844,ESSEX,42.48842,-70.95937,11/12/2009, 
947106,Richdale Of Marblehead  ,Convenience Store,29,Smith St, ,Marblehead,MA,1945,2051,ESSEX,42.49311,-70.86566,5/21/2010,3/2/2015
1601498,Richdale Of Marblehead  ,Convenience Store,29,Smith St,,Marblehead,MA,1945,2051,ESSEX,42.49341,-70.86663,8/28/2024, 
1114682,Richdale Store  ,Convenience Store,10,Railroad St, ,Andover,MA,1810,3554,ESSEX,42.65757,-71.145,11/4/2013,12/9/2014
1443446,Richdale Swampscott  ,Convenience Store,444,Humphrey St,,Swampscott,MA,1907,2570,ESSEX,42.4681,-70.90874,4/22/2021, 
631570,"RICHDALE, ARTIES CORNER  ",Convenience Store,4,Main St, ,North Andover,MA,1845,2410,ESSEX,42.70639,-71.13318,5/28/2004,8/6/2019
631570,"RICHDALE, ARTIES CORNER  ",Convenience Store,4,Main St, ,North Andover,MA,1845,2410,ESSEX,42.70639,-71.13318,8/15/2019, 
